                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                0.84686,                 1.2181,                 0.5719,                 1.0323,                0.94143,                0.84059,                0.93681,                 0.6672,                0.86474,                 0.9037,                0.93953,                0.66304,                 1.0551,                 1.5964,                0.56117,                 1.1777,              0.0011609,              0.0011609,              0.0011609
                     94,                0.82573,                 1.2025,                0.55624,                 1.0211,                0.89043,                0.86243,                0.93826,                0.67244,                 0.9062,                0.88216,                0.94885,                0.67908,                 1.0268,                 1.6748,                0.54775,                 1.1603,              0.0011554,              0.0011554,              0.0011554
                     95,                0.82229,                  1.183,                0.51352,                 1.0146,                0.90235,                0.91931,                0.95186,                0.67813,                0.91796,                0.93519,                0.96842,                0.67308,                 1.0506,                 1.6593,                0.47794,                  1.215,              0.0011499,              0.0011499,              0.0011499
                     96,                 0.8052,                 1.1774,                0.50152,                0.99664,                0.87894,                0.86376,                0.92015,                0.65961,                0.90467,                0.88757,                 0.9376,                0.66016,                 1.0353,                 1.6558,                0.56514,                 1.2024,              0.0011444,              0.0011444,              0.0011444
                     97,                0.83137,                 1.2052,                0.50966,                 1.0062,                0.88525,                0.87945,                0.90645,                0.63959,                0.90054,                0.89431,                0.92836,                0.62604,                 1.0653,                  1.628,                0.57877,                 1.2173,              0.0011389,              0.0011389,              0.0011389
                     98,                0.82744,                 1.1917,                0.50661,                 1.0091,                0.91555,                0.82783,                0.92864,                0.65702,                0.92614,                0.83544,                0.93857,                0.65616,                 1.0451,                 1.7106,                 0.5336,                 1.1955,              0.0011334,              0.0011334,              0.0011334
                     99,                0.80388,                 1.1699,                0.49047,                 1.0014,                0.95552,                0.89507,                0.95792,                0.67744,                0.95552,                0.89507,                 0.9574,                0.68162,                 1.0287,                 1.5818,                  0.498,                  1.159,              0.0011279,              0.0011279,              0.0011279
                    100,                0.82554,                  1.195,                0.50119,                 1.0132,                 0.8565,                0.91931,                0.94283,                 0.6852,                0.86391,                0.92725,                0.94122,                0.67533,                 1.0146,                 1.6195,                0.53255,                 1.1543,              0.0011224,              0.0011224,              0.0011224
                    101,                0.80186,                 1.1547,                0.48159,                      1,                0.83716,                0.88274,                0.91791,                0.63021,                0.88702,                0.83995,                0.91523,                0.62682,                  1.058,                  1.706,                0.62238,                 1.1726,              0.0011169,              0.0011169,              0.0011169
                    102,                0.80756,                 1.2016,                0.50104,                 1.0041,                 0.9297,                0.89485,                 0.9562,                0.69186,                 0.9297,                0.89485,                 0.9562,                0.68926,                  1.007,                 1.6296,                0.52364,                  1.159,              0.0011114,              0.0011114,              0.0011114
                    103,                0.79549,                 1.1838,                0.49169,                0.99644,                 0.8934,                0.92262,                0.96059,                0.69008,                 0.8934,                0.92262,                0.96059,                0.68104,                 1.0351,                 1.7131,                  0.483,                 1.2035,              0.0011059,              0.0011059,              0.0011059
                    104,                0.80337,                 1.1562,                0.50826,                 1.0013,                0.92707,                0.88787,                0.95016,                0.67096,                0.92707,                0.88787,                0.95016,                 0.6773,                 1.0271,                 1.6175,                0.49802,                 1.1708,              0.0011004,              0.0011004,              0.0011004
                    105,                0.80091,                 1.1762,                 0.4939,                 1.0011,                0.94501,                0.86997,                0.95277,                0.65786,                0.94931,                0.87726,                0.95525,                0.65181,                 1.1097,                 1.7251,                0.50818,                 1.2756,              0.0010949,              0.0010949,              0.0010949
                    106,                0.79979,                 1.2127,                0.49942,                0.99775,                0.92147,                0.89867,                0.94137,                0.65426,                0.92989,                0.90661,                0.94399,                0.65284,                 1.0662,                 1.7607,                 0.5188,                 1.2083,              0.0010894,              0.0010894,              0.0010894
                    107,                 0.7987,                 1.1782,                0.48862,                0.99802,                 0.8805,                0.95272,                0.94635,                0.66934,                0.88741,                0.96045,                0.94805,                0.67439,                 1.0156,                 1.7147,                 0.4771,                 1.2046,              0.0010839,              0.0010839,              0.0010839
                    108,                0.79668,                 1.2034,                0.49112,                  0.998,                0.92538,                0.89325,                0.94468,                0.67114,                0.92994,                0.89787,                0.94842,                0.67164,                 1.0393,                 1.6691,                0.50076,                 1.1937,              0.0010784,              0.0010784,              0.0010784
                    109,                0.79387,                 1.1877,                0.48076,                0.99539,                 0.9088,                0.97042,                0.96071,                0.69421,                0.90155,                  0.963,                 0.9561,                0.68949,                 1.0272,                 1.5935,                0.49206,                 1.1776,              0.0010729,              0.0010729,              0.0010729
                    110,                0.79229,                 1.1411,                0.46657,                0.98939,                0.90943,                0.89943,                 0.9451,                0.67051,                0.90943,                0.89943,                0.94015,                0.66304,                 1.0625,                 1.7004,                 0.5303,                 1.2179,              0.0010674,              0.0010674,              0.0010674
                    111,                0.78875,                 1.1686,                0.48313,                0.99452,                0.92029,                0.92262,                0.94229,                0.64987,                0.92029,                0.92262,                0.93899,                0.65152,                  1.093,                 1.6275,                0.54852,                 1.2428,              0.0010619,              0.0010619,              0.0010619
                    112,                0.81523,                 1.1724,                0.50177,                 1.0041,                0.91564,                0.91913,                0.93241,                0.66172,                0.92319,                0.92707,                 0.9389,                0.65703,                 1.0517,                 1.6569,                0.51936,                 1.1923,              0.0010564,              0.0010564,              0.0010564
                    113,                0.80647,                 1.1382,                0.51684,                 1.0025,                0.92133,                0.83399,                0.92305,                0.64368,                0.92133,                0.83399,                0.92247,                0.64893,                 1.0772,                 1.6694,                0.53904,                 1.1912,              0.0010509,              0.0010509,              0.0010509
                    114,                 0.8019,                 1.1378,                0.54489,                 1.0069,                0.94919,                0.91175,                0.95317,                0.69304,                0.94028,                0.90399,                0.94585,                0.69429,                 1.0049,                 1.6456,                0.49089,                 1.1684,              0.0010454,              0.0010454,              0.0010454
                    115,                 0.7889,                 1.1602,                 0.4974,                0.98753,                0.88744,                0.91005,                0.94312,                0.69003,                0.88744,                0.91005,                0.94853,                0.69441,                 1.0252,                 1.5521,                0.48816,                 1.1612,              0.0010399,              0.0010399,              0.0010399
                    116,                0.78609,                 1.1073,                0.48635,                0.99072,                0.91767,                0.91468,                0.95833,                0.67756,                0.93398,                0.92262,                0.96226,                0.67337,                 1.0787,                 1.6965,                0.47624,                 1.2066,              0.0010344,              0.0010344,              0.0010344
                    117,                0.75553,                 1.1112,                0.49259,                0.96544,                  0.889,                0.87248,                0.93133,                0.67457,                0.89718,                0.88042,                0.93904,                0.67021,                 1.0157,                 1.6511,                 0.5083,                 1.1658,              0.0010289,              0.0010289,              0.0010289
                    118,                0.76072,                 1.1406,                 0.4685,                0.98259,                0.87712,                0.91901,                 0.9348,                0.68148,                 0.8727,                0.91438,                0.93923,                0.67838,                 1.0027,                 1.6752,                 0.5051,                 1.1645,              0.0010234,              0.0010234,              0.0010234
                    119,                0.75976,                 1.1398,                0.46766,                0.98103,                0.89087,                0.90692,                0.95373,                0.69244,                0.92118,                0.87398,                0.95241,                0.68656,                0.99049,                 1.6435,                0.47338,                 1.1692,              0.0010179,              0.0010179,              0.0010179
                    120,                  0.767,                 1.1139,                0.47051,                0.98044,                0.92001,                0.91468,                0.95663,                0.68325,                 0.9284,                0.92262,                0.96063,                0.67954,                 1.0402,                 1.7386,                0.49098,                 1.1947,              0.0010124,              0.0010124,              0.0010124
                    121,                0.76301,                 1.1033,                0.47818,                0.97549,                0.93574,                0.88757,                0.94763,                0.69871,                0.93574,                0.88757,                0.94763,                0.69236,                0.99741,                 1.6743,                0.48109,                 1.1687,              0.0010069,              0.0010069,              0.0010069
                    122,                0.77631,                 1.1441,                0.47661,                0.98562,                0.88595,                 0.9402,                0.95045,                0.67134,                0.88595,                 0.9402,                0.95045,                0.66697,                  1.029,                  1.734,                0.48168,                 1.2148,              0.0010014,              0.0010014,              0.0010014
                    123,                0.77059,                 1.1321,                 0.4857,                0.98108,                0.94511,                0.95409,                0.96312,                  0.691,                0.94511,                0.95409,                0.96312,                0.68633,                 1.0544,                 1.6838,                0.44707,                 1.2241,             0.00099587,             0.00099587,             0.00099587
                    124,                0.74594,                 1.1261,                 0.4514,                0.96979,                0.93992,                0.91005,                 0.9618,                0.69441,                0.95314,                0.92262,                 0.9692,                0.69536,                0.98845,                 1.5613,                0.46365,                 1.1224,             0.00099036,             0.00099036,             0.00099036
                    125,                0.75388,                  1.153,                0.46023,                0.97423,                0.93352,                0.90787,                0.95876,                0.68132,                0.94159,                0.91578,                0.96597,                0.68499,                 1.0828,                  1.613,                0.51711,                  1.221,             0.00098486,             0.00098486,             0.00098486
                    126,                 0.7427,                 1.1054,                0.45513,                0.97706,                0.89996,                0.94312,                0.95063,                0.69442,                0.89996,                0.94312,                0.94697,                0.69025,                0.99915,                 1.6178,                 0.5086,                 1.1547,             0.00097936,             0.00097936,             0.00097936
                    127,                0.75475,                 1.1234,                0.45418,                0.97815,                0.92612,                0.93124,                  0.955,                0.69049,                0.95762,                0.91859,                0.96026,                 0.6897,                 1.0299,                  1.662,                  0.462,                 1.1783,             0.00097386,             0.00097386,             0.00097386
                    128,                 0.7657,                 1.1182,                0.45289,                0.98062,                0.89914,                0.92692,                0.95186,                0.68021,                0.89914,                0.92692,                0.95186,                0.68398,                 1.0233,                 1.6415,                0.49588,                 1.1509,             0.00096836,             0.00096836,             0.00096836
                    129,                0.74833,                 1.1073,                0.45928,                0.96964,                0.90952,                0.90611,                0.91661,                0.66629,                0.91749,                0.91397,                0.93457,                0.66456,                 1.0479,                 1.7361,                0.51472,                 1.1748,             0.00096286,             0.00096286,             0.00096286
                    130,                0.74001,                 1.1136,                0.45185,                0.96992,                0.86682,                0.87831,                0.91681,                0.66094,                0.85825,                0.87037,                0.91105,                0.66203,                  1.051,                 1.7314,                 0.5212,                 1.1914,             0.00095736,             0.00095736,             0.00095736
                    131,                0.74668,                 1.1681,                0.45288,                0.96043,                0.94704,                0.84336,                0.94056,                0.67982,                0.94704,                0.84336,                0.93737,                0.67712,                 1.0358,                 1.7393,                0.51404,                 1.1876,             0.00095186,             0.00095186,             0.00095186
                    132,                0.74935,                 1.0901,                0.45573,                0.96908,                 0.9553,                0.89389,                0.95902,                0.68987,                 0.9553,                0.89389,                0.95519,                0.69623,                 1.0207,                  1.662,                0.46066,                 1.1916,             0.00094636,             0.00094636,             0.00094636
                    133,                0.73245,                 1.0842,                0.43299,                0.95961,                0.90837,                 0.8966,                0.93681,                0.65588,                0.92859,                0.89162,                0.93691,                0.66351,                 1.0611,                 1.7805,                0.51073,                 1.1953,             0.00094085,             0.00094085,             0.00094085
                    134,                0.74216,                 1.1161,                0.44723,                0.97219,                0.93681,                0.93232,                 0.9629,                0.69921,                0.93681,                0.93232,                 0.9629,                0.70494,                0.98712,                 1.6249,                0.45008,                 1.1595,             0.00093535,             0.00093535,             0.00093535
                    135,                0.73994,                 1.0953,                0.46124,                0.98141,                0.87892,                0.92938,                0.94625,                0.69799,                0.87892,                0.92938,                0.94475,                 0.6948,                 1.0083,                 1.7356,                0.45974,                 1.1716,             0.00092985,             0.00092985,             0.00092985
                    136,                 0.7297,                 1.0878,                0.43957,                0.97137,                0.91366,                0.91799,                0.96093,                0.68528,                0.91366,                0.91799,                0.96093,                 0.6768,                0.98356,                 1.6337,                0.47916,                 1.1497,             0.00092435,             0.00092435,             0.00092435
                    137,                0.72074,                 1.0436,                0.43296,                0.96109,                0.93254,                0.89861,                0.95731,                0.70051,                0.93254,                0.89861,                0.95753,                0.69629,                  0.988,                 1.5958,                0.45143,                 1.1622,             0.00091885,             0.00091885,             0.00091885
                    138,                0.74869,                  1.122,                0.45075,                0.97033,                0.93593,                0.89881,                0.95617,                 0.6938,                0.93593,                0.89881,                0.95617,                 0.6849,                0.99785,                 1.6766,                0.45452,                 1.1655,             0.00091335,             0.00091335,             0.00091335
                    139,                0.70182,                 1.0461,                 0.4165,                0.96022,                0.91719,                0.96693,                 0.9666,                 0.6969,                0.91013,                0.95899,                0.96582,                0.69703,                 1.0232,                 1.6641,                0.44214,                 1.1734,             0.00090785,             0.00090785,             0.00090785
                    140,                0.73178,                 1.0807,                0.44324,                0.96503,                0.89275,                0.93522,                0.95955,                0.69433,                0.89275,                0.93522,                0.95955,                0.69373,                 1.0266,                  1.683,                0.46262,                 1.1756,             0.00090235,             0.00090235,             0.00090235
                    141,                0.73413,                 1.0987,                0.44492,                0.97019,                0.89396,                0.93719,                0.96422,                0.69345,                0.89396,                0.93719,                0.96422,                0.69446,                0.99515,                 1.7024,                0.48544,                 1.1639,             0.00089685,             0.00089685,             0.00089685
                    142,                0.72072,                 1.0488,                0.42301,                0.95182,                0.92087,                0.90675,                0.96722,                0.68935,                0.92087,                0.90675,                0.96722,                0.68452,                 1.0169,                 1.7505,                   0.46,                 1.1822,             0.00089134,             0.00089134,             0.00089134
                    143,                0.72638,                  1.076,                0.43431,                0.95862,                0.94515,                0.92952,                0.95959,                0.70242,                0.95336,                0.93727,                0.96643,                0.70827,                0.97634,                 1.6015,                0.42821,                 1.1465,             0.00088584,             0.00088584,             0.00088584
                    144,                0.72298,                 1.0835,                  0.431,                0.95946,                0.92183,                0.92262,                0.94392,                0.70009,                 0.9263,                 0.9401,                 0.9538,                0.69044,                0.97335,                 1.7431,                0.44719,                 1.1503,             0.00088034,             0.00088034,             0.00088034
                    145,                0.69172,                 1.0237,                0.41537,                0.95029,                0.94698,                0.87831,                0.94769,                0.68602,                0.96552,                0.89418,                0.96856,                 0.6749,                 1.0181,                 1.7499,                 0.4769,                 1.1821,             0.00087484,             0.00087484,             0.00087484
                    146,                0.72097,                 1.0716,                0.43665,                0.96862,                0.94855,                0.94312,                0.97468,                0.69891,                0.95694,                0.93603,                0.97743,                0.69145,                 1.0375,                 1.7653,                0.43275,                 1.2065,             0.00086934,             0.00086934,             0.00086934
                    147,                0.70727,                 1.0857,                0.44617,                0.95783,                0.94676,                0.87709,                0.93826,                0.66933,                0.95611,                0.88466,                0.94052,                0.67751,                 1.0769,                 1.6506,                0.51483,                 1.2247,             0.00086384,             0.00086384,             0.00086384
                    148,                0.72735,                   1.07,                0.43545,                0.96045,                0.90653,                0.90939,                0.95427,                0.68135,                0.91088,                0.91402,                0.95554,                0.67857,                 1.0506,                 1.7038,                0.49494,                 1.1976,             0.00085834,             0.00085834,             0.00085834
                    149,                0.70869,                 1.0512,                0.42845,                0.94988,                0.96352,                0.93519,                0.96995,                0.70503,                0.97192,                0.94313,                0.97528,                0.71141,                 1.0438,                 1.6467,                 0.4286,                  1.233,             0.00085284,             0.00085284,             0.00085284
                    150,                0.73605,                 1.0382,                0.43874,                0.96694,                0.94114,                0.97071,                0.97447,                0.72234,                0.94114,                0.97071,                0.97447,                0.72292,                0.98052,                 1.6359,                0.41317,                 1.1538,             0.00084734,             0.00084734,             0.00084734
                    151,                0.69569,                 1.0403,                0.41405,                0.94838,                0.96648,                0.93849,                0.97403,                0.71976,                0.96648,                0.93849,                0.97403,                0.71614,                 1.0162,                 1.5714,                0.42196,                 1.1524,             0.00084184,             0.00084184,             0.00084184
                    152,                 0.7121,                 1.0578,                0.42709,                0.95391,                0.97053,                0.96362,                0.98814,                0.71715,                0.97053,                0.96362,                0.98814,                0.71708,                 1.0032,                 1.6214,                0.41098,                 1.1673,             0.00083633,             0.00083633,             0.00083633
                    153,                0.70942,                 1.0763,                0.42339,                0.95039,                0.96165,                0.91799,                0.97643,                0.71447,                0.95296,                0.91005,                0.96633,                0.71507,                0.98651,                 1.6503,                0.45067,                  1.153,             0.00083083,             0.00083083,             0.00083083
                    154,                0.69193,                 1.0116,                0.40805,                 0.9451,                0.89005,                0.91848,                0.95404,                0.70114,                0.87768,                0.92262,                0.95115,                0.69574,                 1.0378,                 1.7477,                 0.4666,                 1.2048,             0.00082533,             0.00082533,             0.00082533
                    155,                0.71852,                 1.0572,                0.44031,                0.95582,                0.92117,                0.94915,                0.96451,                 0.7096,                0.92117,                0.94915,                0.96263,                0.70903,                0.98673,                 1.6799,                0.44745,                 1.1564,             0.00081983,             0.00081983,             0.00081983
                    156,                0.69964,                  1.024,                0.41515,                0.95174,                0.87526,                0.92866,                0.94026,                0.66844,                0.86729,                0.92086,                0.93667,                0.68188,                 1.0398,                 1.6921,                0.49238,                 1.1977,             0.00081433,             0.00081433,             0.00081433
                    157,                0.71194,                 1.0119,                0.41657,                0.95671,                0.89444,                0.93935,                0.95994,                0.70257,                0.88683,                0.93141,                0.95778,                0.69914,                0.99179,                 1.6805,                0.46182,                 1.1529,             0.00080883,             0.00080883,             0.00080883
                    158,                0.72338,                 1.0866,                0.42068,                0.97005,                0.94364,                0.94993,                0.96835,                0.71672,                 0.9357,                0.94219,                0.96254,                0.70949,                0.98369,                 1.7212,                 0.4455,                 1.1604,             0.00080333,             0.00080333,             0.00080333
                    159,                 0.7036,                 1.0476,                0.41309,                0.95418,                0.92147,                0.94312,                0.96687,                0.69183,                0.91357,                0.93519,                0.95945,                0.69456,                 1.0007,                 1.7591,                0.44724,                 1.1777,             0.00079783,             0.00079783,             0.00079783
                    160,                0.69864,                 1.0144,                0.40721,                0.94868,                0.97315,                0.95899,                0.97665,                0.71579,                0.96484,                0.95106,                0.97276,                0.71576,                0.99418,                 1.6721,                0.42878,                 1.1515,             0.00079233,             0.00079233,             0.00079233
                    161,                0.69943,                 1.0028,                0.40946,                0.95433,                0.92079,                0.93056,                0.96529,                 0.7053,                0.92861,                0.93849,                0.96828,                0.70288,                0.99062,                 1.6245,                0.44152,                  1.164,             0.00078682,             0.00078682,             0.00078682
                    162,                0.78042,                 1.0314,                0.47668,                0.98395,                0.92884,                 0.9439,                0.96808,                0.70533,                0.93344,                0.94853,                0.96879,                0.70344,                0.98162,                 1.6991,                0.44019,                 1.1501,             0.00078132,             0.00078132,             0.00078132
                    163,                0.70111,                 1.0209,                0.41121,                0.95424,                0.90928,                0.95106,                0.96649,                0.70887,                0.90928,                0.95106,                0.96649,                0.70587,                 1.0077,                 1.7227,                0.43437,                 1.1903,             0.00077582,             0.00077582,             0.00077582
                    164,                0.70842,                 1.0516,                0.49422,                0.95833,                0.92553,                0.91733,                0.95916,                0.70274,                0.92553,                0.91733,                0.95889,                0.69571,                0.99977,                 1.7141,                0.46155,                 1.1578,             0.00077032,             0.00077032,             0.00077032
                    165,                0.68835,                 1.0075,                0.41582,                0.94306,                0.90686,                0.92262,                0.96103,                0.69751,                0.91136,                0.92725,                0.96248,                0.70662,                0.99894,                    1.7,                0.46712,                 1.1474,             0.00076482,             0.00076482,             0.00076482
                    166,                 0.6924,                 1.0259,                 0.4106,                0.94443,                0.94408,                0.94312,                0.96778,                0.70072,                0.94408,                0.94312,                0.96778,                0.70813,                 0.9936,                 1.6725,                0.44579,                 1.1479,             0.00075932,             0.00075932,             0.00075932
                    167,                0.68336,                 1.0023,                0.40612,                0.94248,                0.94275,                0.93113,                0.97167,                0.71791,                0.96231,                0.94643,                0.98544,                0.72906,                0.97849,                 1.6013,                0.40285,                 1.1475,             0.00075382,             0.00075382,             0.00075382
                    168,                0.68593,                 1.0227,                0.40416,                0.94858,                0.94839,                0.94312,                0.97861,                0.73097,                0.95679,                0.95106,                0.98007,                0.72708,                0.97035,                 1.5915,                0.42375,                 1.1338,             0.00074832,             0.00074832,             0.00074832
                    169,                0.66376,                0.99813,                0.40547,                0.94219,                0.92595,                0.94643,                0.97585,                0.71019,                0.92595,                0.94643,                0.97585,                0.70871,                0.98346,                 1.6617,                0.43322,                 1.1747,             0.00074282,             0.00074282,             0.00074282
                    170,                 0.6733,                 1.0106,                0.40012,                0.94589,                0.93227,                 0.9606,                0.97369,                0.72768,                0.93227,                 0.9606,                0.97357,                0.72083,                0.98642,                 1.7515,                 0.4209,                 1.1632,             0.00073731,             0.00073731,             0.00073731
                    171,                0.66368,                  1.009,                0.38785,                0.94076,                0.93022,                0.93539,                0.97345,                 0.7217,                0.93022,                0.93539,                0.97345,                0.71734,                0.97188,                  1.694,                0.41616,                  1.132,             0.00073181,             0.00073181,             0.00073181
                    172,                0.66977,                0.99664,                0.40141,                 0.9401,                0.92678,                0.94246,                0.97104,                0.72787,                0.94278,                0.95817,                0.98382,                 0.7178,                0.94355,                 1.6565,                0.41006,                 1.1241,             0.00072631,             0.00072631,             0.00072631
                    173,                0.67839,                0.98911,                0.41094,                0.94648,                0.94661,                0.91799,                0.96783,                0.71378,                0.95992,                0.93056,                0.97762,                 0.7232,                0.95206,                 1.6557,                0.43783,                 1.1318,             0.00072081,             0.00072081,             0.00072081
                    174,                0.65223,                0.95685,                0.40353,                0.93645,                0.95675,                0.94698,                 0.9757,                0.72197,                0.95675,                0.94698,                 0.9757,                0.70681,                 1.0027,                 1.6987,                0.42047,                 1.1753,             0.00071531,             0.00071531,             0.00071531
                    175,                0.65828,                0.99996,                0.39371,                0.93229,                0.95893,                  0.951,                0.97006,                0.70986,                0.96703,                0.95882,                0.97498,                 0.7154,                0.97636,                 1.7192,                0.42629,                 1.1407,             0.00070981,             0.00070981,             0.00070981
                    176,                0.67607,                 1.0008,                0.38964,                0.94422,                0.96379,                0.95143,                0.97731,                0.73123,                0.97216,                0.95899,                0.98331,                0.72372,                0.96469,                  1.737,                0.39867,                 1.1369,             0.00070431,             0.00070431,             0.00070431
                    177,                 0.6693,                 1.0012,                0.39252,                0.94344,                0.95562,                0.96842,                0.97908,                0.72261,                0.96026,                0.97305,                0.97977,                0.72036,                0.99705,                  1.704,                0.39984,                  1.176,             0.00069881,             0.00069881,             0.00069881
                    178,                0.65836,                 1.0041,                0.39502,                0.94163,                0.95054,                0.94209,                0.97325,                0.71504,                0.95054,                0.94209,                0.97325,                 0.7084,                0.96967,                 1.6974,                0.40712,                 1.1573,             0.00069331,             0.00069331,             0.00069331
                    179,                0.64539,                0.97274,                0.39559,                0.93314,                0.95135,                0.97228,                0.97812,                0.72059,                0.95135,                0.97228,                0.97812,                0.71914,                0.97825,                 1.7127,                 0.3985,                  1.176,              0.0006878,              0.0006878,              0.0006878
                    180,                0.66386,                 1.0117,                0.38897,                0.93949,                0.92477,                0.95106,                0.97073,                0.72542,                0.93259,                0.95899,                0.97592,                0.71873,                 1.0026,                 1.7415,                 0.4256,                 1.1791,              0.0006823,              0.0006823,              0.0006823
                    181,                 0.6699,                0.99124,                0.39402,                 0.9401,                0.89333,                0.94034,                0.95748,                0.71604,                0.90835,                0.95598,                0.97617,                 0.7156,                 1.0129,                 1.7509,                 0.4241,                 1.2066,              0.0006768,              0.0006768,              0.0006768
                    182,                0.63625,                0.95824,                0.38322,                0.93034,                0.95514,                0.95899,                0.97461,                0.72063,                0.96313,                0.96693,                0.98007,                0.72022,                 1.0103,                 1.7259,                0.39567,                 1.2005,              0.0006713,              0.0006713,              0.0006713
                    183,                0.64607,                 1.0541,                0.38098,                0.92808,                0.93557,                0.96693,                0.96727,                0.71409,                0.94301,                0.97487,                0.97575,                0.71238,                0.99633,                 1.8395,                0.40336,                 1.2008,              0.0006658,              0.0006658,              0.0006658
                    184,                0.63638,                0.93886,                0.39473,                0.92692,                0.90859,                0.95423,                0.96376,                0.72768,                0.90859,                0.95423,                0.96625,                0.71669,                 0.9977,                  1.752,                0.41126,                 1.1986,              0.0006603,              0.0006603,              0.0006603
                    185,                0.63588,                 0.9508,                0.37663,                0.92127,                0.90582,                0.95349,                0.96081,                0.70695,                0.91313,                0.96143,                0.96732,                0.71137,                 1.0062,                 1.7544,                0.44082,                 1.1887,              0.0006548,              0.0006548,              0.0006548
                    186,                0.67516,                0.99387,                0.39919,                0.93783,                0.96411,                0.96693,                0.97157,                0.71941,                0.97203,                0.97487,                0.97886,                0.71919,                0.99153,                  1.745,                0.40211,                 1.1748,              0.0006493,              0.0006493,              0.0006493
                    187,                0.64122,                0.95553,                0.37947,                0.93416,                 0.9326,                0.94866,                0.96397,                0.72058,                0.96408,                0.95106,                0.97969,                 0.7234,                0.98338,                 1.7595,                0.42172,                 1.1474,              0.0006438,              0.0006438,              0.0006438
                    188,                0.64165,                 0.9352,                0.36976,                0.92636,                0.96199,                0.97156,                0.97935,                 0.7193,                0.96199,                0.97156,                0.97935,                0.71934,                0.99608,                 1.7427,                0.41679,                 1.1491,             0.00063829,             0.00063829,             0.00063829
                    189,                0.64893,                 0.9526,                0.39621,                0.93505,                0.95515,                 0.9623,                0.98016,                0.72563,                0.95515,                 0.9623,                0.98016,                0.71822,                0.99033,                 1.7351,                0.41491,                 1.1544,             0.00063279,             0.00063279,             0.00063279
                    190,                0.63281,                0.95495,                0.38254,                0.92297,                 0.9622,                0.93302,                0.98105,                0.70967,                 0.9622,                0.93302,                0.98105,                0.71488,                 1.0116,                 1.7226,                0.44328,                 1.1787,             0.00062729,             0.00062729,             0.00062729
                    191,                0.63331,                0.93601,                0.39019,                0.92592,                0.93216,                0.95899,                0.97102,                0.71524,                0.93216,                0.95899,                0.97102,                0.71237,                   1.01,                 1.8003,                 0.4483,                 1.1741,             0.00062179,             0.00062179,             0.00062179
                    192,                0.63474,                0.93204,                0.38008,                0.91864,                0.94002,                 0.9303,                0.97195,                0.73507,                0.94002,                 0.9303,                0.97338,                0.72681,                0.96939,                 1.7175,                0.42922,                   1.12,             0.00061629,             0.00061629,             0.00061629
                    193,                0.64028,                0.93862,                0.37982,                0.92597,                 0.9439,                0.96571,                0.97249,                0.72716,                0.95161,                0.97365,                0.98101,                0.71922,                0.99161,                 1.8142,                0.41104,                 1.1692,             0.00061079,             0.00061079,             0.00061079
                    194,                0.65546,                0.99744,                0.39561,                0.93844,                0.97509,                0.91931,                 0.9692,                0.71496,                0.98422,                0.92725,                0.97697,                0.71309,                0.98992,                 1.8405,                0.41877,                 1.1463,             0.00060529,             0.00060529,             0.00060529
                    195,                0.61803,                0.94594,                 0.3757,                0.92036,                0.94532,                0.96693,                0.97375,                0.72161,                0.94532,                0.96693,                0.97375,                0.71463,                 1.0203,                 1.8153,                0.39886,                 1.2233,             0.00059979,             0.00059979,             0.00059979
                    196,                 0.6377,                0.97223,                0.37188,                0.92752,                0.96632,                0.96693,                0.98358,                0.73706,                0.95828,                0.95899,                0.97306,                0.73014,                0.98365,                 1.7037,                 0.4115,                 1.1581,             0.00059429,             0.00059429,             0.00059429
                    197,                0.64431,                0.95455,                0.38044,                0.92801,                0.94479,                0.95106,                0.97307,                0.72703,                0.94479,                0.95106,                0.97307,                0.72091,                 0.9775,                 1.7847,                0.41394,                 1.1766,             0.00058878,             0.00058878,             0.00058878
                    198,                 0.6145,                0.93224,                 0.3552,                0.90788,                0.94149,                0.94775,                0.96533,                0.71817,                0.94149,                0.94775,                0.96533,                0.71199,                0.96257,                 1.7622,                0.41662,                 1.1602,             0.00058328,             0.00058328,             0.00058328
                    199,                0.64687,                0.96004,                0.38073,                0.93321,                0.94443,                0.97555,                  0.978,                0.71929,                0.94443,                0.97555,                0.97651,                0.71771,                0.99739,                 1.7553,                0.42347,                 1.1755,             0.00057778,             0.00057778,             0.00057778
                    200,                0.62825,                0.92375,                0.37214,                0.93032,                 0.9173,                0.95043,                0.96742,                 0.7047,                 0.9173,                0.95043,                0.96742,                0.70235,                 1.0127,                 1.7892,                0.42803,                 1.1882,             0.00057228,             0.00057228,             0.00057228
                    201,                0.65257,                 0.9665,                0.37207,                0.94421,                0.92877,                0.94775,                 0.9619,                0.71357,                0.93665,                0.95569,                0.97194,                0.71419,                 1.0105,                 1.7533,                0.41175,                 1.1895,             0.00056678,             0.00056678,             0.00056678
                    202,                0.63027,                 0.9466,                0.37251,                0.92266,                0.93906,                0.94901,                0.96418,                0.72085,                0.94691,                0.95665,                 0.9721,                0.71286,                0.98537,                 1.7179,                0.40546,                  1.173,             0.00056128,             0.00056128,             0.00056128
