                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                0.82051,                 1.1269,                0.46517,                0.96388,                0.89295,                0.90673,                0.94177,                0.69081,                0.89295,                0.90673,                0.94733,                0.68756,                 1.1183,                 1.5507,                0.69957,                 1.1928,              0.0011499,              0.0011499,              0.0011499
                     96,                0.82557,                 1.1022,                 0.4783,                0.95911,                0.92692,                0.89271,                0.95512,                0.69852,                0.93625,                0.89389,                 0.9571,                0.70696,                0.99667,                 1.4429,                0.51977,                 1.0762,              0.0011444,              0.0011444,              0.0011444
                     97,                0.82008,                 1.1406,                0.47482,                0.95218,                0.87792,                0.93522,                0.96017,                0.69561,                0.87792,                0.93522,                0.96017,                 0.7008,                 1.1201,                 1.4652,                0.81434,                 1.1353,              0.0011389,              0.0011389,              0.0011389
                     98,                0.81886,                 1.1442,                0.46927,                0.95514,                 0.8987,                0.93039,                0.95233,                0.69303,                 0.8987,                0.93039,                0.95233,                0.69565,                   1.02,                 1.4242,                0.83325,                 1.0881,              0.0011334,              0.0011334,              0.0011334
                     99,                0.80797,                 1.1076,                0.45274,                0.94832,                0.93965,                0.93596,                0.97272,                0.71803,                0.93838,                0.92976,                0.96942,                0.71861,                 1.0402,                 1.4239,                0.52571,                 1.0842,              0.0011279,              0.0011279,              0.0011279
                    100,                 0.8018,                 1.0984,                0.45157,                0.94622,                0.89282,                0.94884,                0.96442,                0.71368,                 0.8891,                 0.9449,                 0.9604,                0.71921,                 1.0152,                 1.3818,                0.48064,                 1.0929,              0.0011224,              0.0011224,              0.0011224
                    101,                 0.8112,                 1.1149,                0.47235,                0.94943,                 0.8909,                0.94244,                0.96458,                  0.722,                0.89462,                0.94638,                0.96536,                 0.7042,                 1.0383,                 1.4776,                0.76597,                 1.0835,              0.0011169,              0.0011169,              0.0011169
                    102,                0.77967,                 1.1179,                0.45464,                0.94077,                 0.9457,                0.91296,                0.97423,                0.72443,                0.95304,                0.91853,                0.97471,                0.71743,                 1.0724,                 1.4707,                0.68221,                 1.1109,              0.0011114,              0.0011114,              0.0011114
                    103,                0.78541,                 1.1067,                0.45137,                0.93624,                0.90909,                0.92347,                0.96306,                 0.7073,                0.90909,                0.92347,                0.96306,                0.71357,                 1.0628,                 1.4517,                0.66598,                 1.0927,              0.0011059,              0.0011059,              0.0011059
                    104,                0.78519,                 1.1087,                0.44751,                0.93842,                0.96364,                 0.9182,                0.98552,                0.72891,                0.96364,                 0.9182,                0.98552,                0.72997,                 1.1138,                 1.4325,                0.59662,                 1.1651,              0.0011004,              0.0011004,              0.0011004
                    105,                0.78663,                 1.0942,                0.44286,                0.93381,                0.92686,                0.91372,                0.96366,                0.71477,                0.93069,                0.91645,                0.96365,                0.70523,                 1.0629,                 1.5255,                0.57232,                 1.1276,              0.0010949,              0.0010949,              0.0010949
                    106,                0.79413,                 1.1273,                0.44122,                0.94041,                0.92241,                0.94594,                 0.9741,                0.72512,                0.92793,                0.95182,                0.97451,                0.71213,                 1.0132,                 1.4089,                0.53766,                 1.0881,              0.0010894,              0.0010894,              0.0010894
                    107,                 0.7851,                 1.0671,                0.45104,                0.94391,                0.91724,                0.92994,                0.96965,                0.73015,                0.91836,                0.92969,                0.96975,                0.72086,                 1.0481,                 1.5054,                0.57605,                 1.1307,              0.0010839,              0.0010839,              0.0010839
                    108,                0.78893,                 1.0734,                0.44436,                0.94246,                0.95516,                0.95815,                0.98373,                0.73626,                0.95516,                0.95815,                0.98373,                0.73406,                 1.0732,                 1.4964,                0.50837,                 1.1659,              0.0010784,              0.0010784,              0.0010784
                    109,                0.78046,                 1.1118,                0.44896,                0.93876,                0.92706,                0.92139,                0.96643,                 0.7189,                0.93296,                0.92728,                0.97274,                0.71368,                 1.0641,                 1.5843,                0.49865,                 1.1004,              0.0010729,              0.0010729,              0.0010729
                    110,                   0.77,                 1.0677,                0.44119,                0.93123,                0.92336,                0.93914,                0.97693,                0.73732,                0.92336,                0.93914,                0.97803,                0.72884,                0.97196,                  1.523,                0.52538,                 1.0547,              0.0010674,              0.0010674,              0.0010674
                    111,                0.77583,                 1.0896,                0.44822,                0.93703,                0.92655,                0.92543,                0.95857,                 0.6994,                0.93328,                0.93131,                0.96056,                0.69034,                 1.0943,                 1.5605,                0.73215,                 1.1329,              0.0010619,              0.0010619,              0.0010619
                    112,                0.77079,                 1.1096,                0.43135,                0.93389,                0.94724,                0.92605,                0.97158,                0.73429,                0.94724,                0.92605,                0.97158,                0.72827,                0.99746,                 1.4305,                0.69105,                 1.0717,              0.0010564,              0.0010564,              0.0010564
                    113,                0.76291,                  1.056,                0.43703,                0.93539,                0.93763,                0.92696,                0.96459,                 0.7302,                0.94753,                0.93678,                0.96981,                0.72078,                 1.0808,                  1.405,                0.46352,                  1.124,              0.0010509,              0.0010509,              0.0010509
                    114,                0.79548,                 1.0962,                0.44864,                0.93832,                0.93543,                 0.9259,                0.96104,                0.71748,                0.93543,                 0.9259,                0.96054,                0.70876,                 1.0979,                 1.4544,                 0.7438,                 1.1463,              0.0010454,              0.0010454,              0.0010454
                    115,                0.76867,                 1.0534,                0.43258,                0.93899,                0.92702,                0.92944,                0.96723,                0.70869,                0.92702,                0.92944,                0.96723,                0.71024,                 1.1456,                 1.4884,                0.63089,                 1.2096,              0.0010399,              0.0010399,              0.0010399
                    116,                0.75584,                 1.0178,                0.43443,                0.92522,                0.94027,                0.90185,                0.96797,                0.71986,                0.94667,                0.90774,                0.97454,                0.71396,                 1.0318,                 1.4419,                0.80411,                 1.0919,              0.0010344,              0.0010344,              0.0010344
                    117,                0.77211,                 1.0639,                0.43779,                0.93524,                0.94861,                0.94944,                0.98425,                0.72824,                0.94861,                0.94944,                0.98173,                0.71492,                 1.0049,                 1.4275,                0.45326,                 1.0819,              0.0010289,              0.0010289,              0.0010289
                    118,                0.74967,                 1.0518,                0.42611,                0.92445,                0.94146,                0.94597,                0.98449,                0.73593,                0.94146,                0.94597,                0.98449,                0.72305,                 1.0013,                 1.4328,                0.51373,                 1.0801,              0.0010234,              0.0010234,              0.0010234
                    119,                0.76166,                 1.0843,                0.42287,                0.92971,                0.94489,                0.93903,                0.97607,                0.73075,                0.95072,                0.94478,                0.97879,                0.71338,                 1.0142,                 1.4572,                0.68008,                 1.0974,              0.0010179,              0.0010179,              0.0010179
                    120,                0.75914,                  1.089,                0.42848,                0.93425,                0.97323,                0.93576,                0.98417,                0.73928,                0.97547,                0.93771,                0.98849,                0.72932,                 1.0098,                 1.4404,                0.50663,                 1.0897,              0.0010124,              0.0010124,              0.0010124
                    121,                0.76083,                 1.0695,                0.43009,                0.93094,                0.94301,                0.95182,                0.98428,                0.73742,                0.96404,                0.93909,                0.98272,                0.72844,                 1.1202,                 1.4231,                0.43967,                 1.2184,              0.0010069,              0.0010069,              0.0010069
                    122,                0.74584,                 1.0389,                0.43165,                0.93125,                0.95082,                0.92344,                0.97994,                0.73155,                 0.9681,                 0.9352,                0.98649,                0.73276,                  1.023,                 1.4697,                0.45907,                 1.1349,              0.0010014,              0.0010014,              0.0010014
                    123,                0.76113,                 1.0574,                0.43098,                0.93377,                0.93264,                0.91751,                0.96354,                0.72973,                0.94214,                0.92339,                0.96475,                0.71692,                0.99326,                 1.4881,                0.50735,                 1.0819,             0.00099587,             0.00099587,             0.00099587
                    124,                0.75779,                 1.0602,                0.41922,                0.93338,                0.96542,                0.90233,                0.97679,                0.72921,                 0.9721,                0.90803,                0.98271,                0.71874,                 1.0396,                 1.4825,                0.46458,                 1.1056,             0.00099036,             0.00099036,             0.00099036
                    125,                0.75806,                 1.0564,                0.42436,                0.93343,                0.94327,                 0.9042,                0.96849,                0.72337,                0.94327,                 0.9042,                0.96889,                0.71753,                0.97869,                 1.4455,                0.65032,                 1.0643,             0.00098486,             0.00098486,             0.00098486
                    126,                0.76133,                 1.0513,                0.41663,                0.92762,                0.95124,                0.94441,                0.98166,                0.73563,                0.95965,                 0.9428,                0.98368,                0.73739,                0.99618,                 1.3619,                0.42278,                 1.0782,             0.00097936,             0.00097936,             0.00097936
                    127,                  0.759,                 1.0703,                0.41808,                0.93032,                0.93707,                0.91746,                  0.967,                0.70558,                0.94321,                0.92325,                0.96838,                0.70683,                0.97499,                 1.4296,                0.45906,                 1.0542,             0.00097386,             0.00097386,             0.00097386
                    128,                 0.7436,                  1.052,                0.41367,                0.93147,                0.94545,                0.91895,                0.96391,                0.69714,                0.94545,                0.91895,                0.96677,                 0.6967,                 1.0673,                 1.4328,                0.49594,                  1.139,             0.00096836,             0.00096836,             0.00096836
                    129,                0.74915,                 1.0469,                0.42468,                0.93081,                0.97475,                 0.9038,                0.97664,                0.73578,                0.95159,                0.93117,                0.97734,                0.72957,                 1.0026,                 1.3946,                0.44141,                 1.0601,             0.00096286,             0.00096286,             0.00096286
                    130,                0.74874,                 1.0542,                0.42334,                0.92754,                0.96821,                0.94303,                0.98245,                0.73445,                0.97415,                0.94891,                0.98326,                 0.7244,                 1.0794,                 1.4643,                0.42115,                 1.1571,             0.00095736,             0.00095736,             0.00095736
                    131,                0.73996,                 1.0275,                0.42053,                  0.928,                0.96108,                0.92123,                0.97993,                0.74339,                0.96738,                0.92711,                0.98086,                0.73281,                0.97426,                 1.3942,                 0.4683,                 1.0561,             0.00095186,             0.00095186,             0.00095186
                    132,                0.72565,                 1.0338,                0.40462,                0.92302,                0.95763,                0.93241,                0.98379,                0.74549,                0.95763,                0.93241,                0.98379,                0.73733,                 0.9784,                 1.4533,                0.41268,                 1.0802,             0.00094636,             0.00094636,             0.00094636
                    133,                0.74671,                 1.0525,                0.41508,                0.93336,                0.97419,                0.94303,                0.97925,                0.74459,                0.97419,                0.94303,                0.97925,                0.73711,                0.97208,                 1.4155,                0.42511,                 1.0692,             0.00094085,             0.00094085,             0.00094085
                    134,                0.72181,                0.99516,                0.39414,                0.91906,                0.95622,                0.94441,                0.98094,                 0.7462,                0.95894,                 0.9666,                 0.9838,                0.73844,                0.96973,                 1.3651,                0.41562,                 1.0478,             0.00093535,             0.00093535,             0.00093535
                    135,                0.75105,                 1.0334,                0.41715,                0.91931,                0.94346,                0.95196,                0.97483,                0.72972,                0.94346,                0.95196,                0.97483,                0.72659,                 1.0238,                 1.4882,                0.42385,                  1.117,             0.00092985,             0.00092985,             0.00092985
                    136,                0.73376,                 1.0154,                  0.408,                0.92567,                0.95074,                0.92932,                0.96981,                0.72955,                0.95074,                0.92932,                0.97012,                0.72518,                 1.0291,                 1.4225,                0.49251,                 1.1033,             0.00092435,             0.00092435,             0.00092435
                    137,                0.73016,                  1.042,                0.41007,                0.91856,                0.95816,                0.94312,                 0.9773,                0.74824,                0.95816,                0.94312,                0.97761,                0.73362,                0.99247,                 1.4434,                0.41508,                 1.0687,             0.00091885,             0.00091885,             0.00091885
                    138,                 0.7288,                 1.0192,                0.41054,                0.91544,                0.93411,                0.95095,                0.97866,                0.74511,                0.93411,                0.95095,                0.97917,                0.73631,                 1.0356,                  1.495,                0.53047,                 1.1026,             0.00091335,             0.00091335,             0.00091335
                    139,                0.73088,                 1.0067,                0.41204,                 0.9221,                0.96514,                0.91474,                0.98122,                0.74205,                0.96514,                0.91474,                0.98122,                0.72932,                0.97494,                 1.4455,                0.65313,                 1.0493,             0.00090785,             0.00090785,             0.00090785
                    140,                0.73774,                 1.0064,                0.40634,                0.92474,                 0.9696,                 0.9511,                0.98864,                0.74577,                 0.9696,                 0.9511,                0.98864,                0.74141,                  1.001,                 1.4307,                0.53281,                 1.0919,             0.00090235,             0.00090235,             0.00090235
                    141,                 0.7224,                 1.0273,                0.39604,                  0.916,                0.98467,                 0.9442,                0.98697,                0.73823,                0.98467,                 0.9442,                0.98697,                0.73206,                 0.9868,                 1.4277,                0.38686,                 1.0751,             0.00089685,             0.00089685,             0.00089685
                    142,                0.71495,                0.99545,                0.39731,                0.91109,                0.94964,                0.96771,                0.98609,                0.75698,                0.98501,                0.94108,                0.98753,                0.74756,                0.96374,                 1.3898,                 0.4198,                 1.0544,             0.00089134,             0.00089134,             0.00089134
                    143,                0.70555,                0.98555,                0.39029,                0.90999,                0.92685,                0.95482,                0.97746,                0.74051,                 0.9353,                0.96538,                0.98507,                0.73133,                 1.0346,                 1.4887,                0.48554,                 1.1197,             0.00088584,             0.00088584,             0.00088584
                    144,                0.71413,                 0.9859,                0.39324,                0.91466,                0.93964,                0.95566,                0.97571,                0.72525,                 0.9454,                0.96154,                0.98058,                  0.726,                 1.0329,                  1.462,                0.47685,                 1.1167,             0.00088034,             0.00088034,             0.00088034
                    145,                0.70427,                0.98796,                0.40321,                0.91427,                0.92889,                0.94896,                0.96974,                0.73766,                0.92889,                0.94896,                0.96974,                0.72817,                 1.0074,                 1.4258,                0.67307,                 1.0903,             0.00087484,             0.00087484,             0.00087484
                    146,                0.71249,                 1.0239,                0.39879,                0.91452,                0.96094,                0.92821,                0.98362,                0.74891,                0.96094,                0.92821,                0.98362,                0.73859,                0.96831,                 1.3616,                0.41722,                 1.0644,             0.00086934,             0.00086934,             0.00086934
                    147,                  0.734,                0.99299,                0.40513,                 0.9169,                0.94683,                0.94687,                0.98585,                0.73826,                0.95102,                0.94936,                0.98645,                0.73845,                 1.0016,                  1.369,                0.41052,                 1.0838,             0.00086384,             0.00086384,             0.00086384
                    148,                0.71951,                0.97546,                 0.3995,                0.91795,                0.92602,                0.94507,                0.97296,                0.73596,                0.92602,                0.94507,                0.97324,                0.73255,                0.99971,                 1.3487,                0.50678,                 1.0898,             0.00085834,             0.00085834,             0.00085834
                    149,                0.71842,                0.99706,                0.39326,                0.92021,                 0.9375,                0.97191,                0.98728,                0.74793,                0.94504,                0.97511,                0.98895,                0.74338,                0.98693,                 1.4055,                0.40053,                 1.0921,             0.00085284,             0.00085284,             0.00085284
                    150,                0.69371,                0.94784,                0.38762,                0.91123,                0.96451,                0.95867,                  0.985,                0.74096,                0.96451,                0.95867,                  0.985,                0.73873,                 0.9966,                 1.4592,                 0.4291,                 1.1049,             0.00084734,             0.00084734,             0.00084734
                    151,                0.71271,                  1.004,                0.39602,                0.90847,                0.92169,                0.94641,                0.97629,                0.72986,                0.92169,                0.94641,                0.97629,                0.72301,                  1.025,                 1.5383,                0.55887,                 1.1197,             0.00084184,             0.00084184,             0.00084184
                    152,                0.70773,                 1.0018,                 0.3921,                0.91321,                0.93724,                0.95679,                0.97173,                0.73964,                0.93724,                0.95679,                0.97173,                0.73127,                 1.0203,                 1.4647,                0.44638,                 1.1128,             0.00083633,             0.00083633,             0.00083633
                    153,                0.69196,                0.97633,                0.38074,                0.90566,                0.94554,                 0.9686,                 0.9866,                0.75861,                0.95447,                0.96194,                0.98723,                0.74466,                0.97413,                 1.3883,                0.38904,                 1.0835,             0.00083083,             0.00083083,             0.00083083
                    154,                0.70205,                0.98995,                0.39416,                0.90718,                0.92245,                0.96773,                0.98251,                0.73316,                0.94212,                0.93197,                0.97978,                0.72722,                 1.0293,                  1.503,                0.60634,                 1.0977,             0.00082533,             0.00082533,             0.00082533
                    155,                0.70442,                0.98506,                0.39189,                0.91036,                0.96704,                 0.9177,                0.97956,                0.73398,                0.96704,                 0.9177,                0.97956,                0.72814,                 1.0444,                  1.532,                0.64613,                 1.1423,             0.00081983,             0.00081983,             0.00081983
                    156,                 0.7121,                 0.9842,                0.38934,                0.90249,                0.96591,                0.94819,                0.98197,                 0.7447,                0.96591,                0.94819,                0.98197,                0.73989,                 1.0229,                 1.4285,                0.42277,                 1.1082,             0.00081433,             0.00081433,             0.00081433
                    157,                0.69331,                0.97932,                 0.3884,                0.90173,                0.95792,                0.97046,                 0.9898,                0.74912,                0.96536,                0.97339,                0.99162,                0.74994,                 1.0437,                 1.3946,                0.43815,                 1.1057,             0.00080883,             0.00080883,             0.00080883
                    158,                0.70492,                0.98981,                 0.3945,                 0.9099,                0.96305,                0.95679,                0.98597,                0.74285,                0.96305,                0.95679,                0.98301,                0.74053,                0.98942,                 1.4164,                0.41054,                 1.0881,             0.00080333,             0.00080333,             0.00080333
                    159,                0.69917,                0.98953,                0.38322,                0.91322,                0.94318,                 0.9509,                0.97707,                  0.735,                0.94318,                 0.9509,                0.97956,                 0.7278,                 1.0404,                 1.5166,                 0.4694,                 1.0968,             0.00079783,             0.00079783,             0.00079783
                    160,                0.70511,                0.95726,                0.38315,                0.90739,                0.96012,                0.94078,                 0.9792,                0.73502,                0.96012,                0.94078,                 0.9792,                0.73343,                 1.0349,                 1.4467,                0.59631,                 1.0919,             0.00079233,             0.00079233,             0.00079233
                    161,                0.69111,                0.97576,                0.38065,                0.90877,                0.97639,                0.93775,                0.98158,                0.74398,                0.97639,                0.93775,                0.98158,                0.73368,                 1.0386,                 1.4578,                0.53957,                 1.1026,             0.00078682,             0.00078682,             0.00078682
                    162,                0.69065,                0.97178,                0.37262,                0.90426,                0.93771,                 0.9343,                0.97691,                0.73165,                0.93771,                 0.9343,                0.97691,                 0.7342,                 1.0562,                  1.529,                0.61149,                 1.1443,             0.00078132,             0.00078132,             0.00078132
                    163,                0.68941,                 0.9631,                0.38435,                0.90318,                0.95488,                0.92932,                0.97865,                0.73305,                0.95488,                0.92932,                0.97865,                0.72906,                 1.0313,                 1.4693,                0.52489,                 1.1088,             0.00077582,             0.00077582,             0.00077582
                    164,                 0.6871,                0.96479,                0.38952,                0.90348,                0.95004,                0.95679,                0.98813,                0.74694,                0.95004,                0.95679,                0.98813,                0.74377,                  1.008,                 1.4236,                 0.4595,                 1.0978,             0.00077032,             0.00077032,             0.00077032
                    165,                0.67864,                0.96064,                0.37418,                0.90253,                0.97735,                0.96072,                0.98787,                0.74788,                0.97735,                0.96072,                0.98787,                0.74412,                 1.0233,                 1.4587,                0.39837,                   1.12,             0.00076482,             0.00076482,             0.00076482
                    166,                0.68035,                0.94462,                0.37435,                0.90267,                0.96908,                0.93146,                 0.9848,                0.74709,                0.96908,                0.93146,                0.98446,                0.73724,                 1.0656,                 1.4723,                0.54467,                 1.1578,             0.00075932,             0.00075932,             0.00075932
                    167,                 0.6875,                 0.9497,                0.37322,                 0.9056,                0.95064,                0.93715,                0.98026,                0.72988,                0.95064,                0.93715,                0.98027,                0.72531,                 1.1341,                  1.585,                0.46855,                 1.2156,             0.00075382,             0.00075382,             0.00075382
                    168,                0.68601,                0.96008,                0.38013,                0.90821,                0.96159,                0.93391,                0.98691,                0.74806,                0.96159,                0.93391,                0.98804,                0.74385,                 0.9834,                 1.4259,                0.45382,                 1.0821,             0.00074832,             0.00074832,             0.00074832
                    169,                0.66729,                0.97245,                0.36879,                0.89691,                0.92576,                0.97254,                0.98712,                0.74676,                0.94151,                0.95673,                 0.9846,                0.73701,                 1.0505,                 1.5198,                0.47097,                 1.1329,             0.00074282,             0.00074282,             0.00074282
                    170,                 0.6698,                0.94557,                0.37582,                0.90384,                0.96211,                0.96466,                 0.9858,                0.74554,                0.96211,                0.96466,                 0.9858,                0.74537,                 1.0733,                 1.4981,                0.55944,                 1.1444,             0.00073731,             0.00073731,             0.00073731
                    171,                0.66333,                0.92379,                0.36496,                0.89549,                0.96146,                0.94154,                0.98496,                0.74813,                0.96146,                0.94154,                0.98496,                 0.7345,                 1.0139,                 1.4793,                0.54061,                 1.1081,             0.00073181,             0.00073181,             0.00073181
                    172,                0.68346,                0.96044,                0.37139,                0.90748,                0.96411,                 0.9452,                0.98521,                0.74483,                0.96411,                 0.9452,                0.98521,                0.73727,                 1.1033,                 1.5213,                0.72935,                 1.1885,             0.00072631,             0.00072631,             0.00072631
