                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                  0.879,                 1.4263,                0.65916,                 1.0892,                0.83243,                0.70035,                0.78389,                 0.5446,                0.83243,                0.70035,                0.78389,                0.52917,                 1.1593,                 1.8117,                0.81734,                 1.3663,             0.00098187,             0.00098187,             0.00098187
                     67,                0.86608,                   1.42,                0.62754,                 1.0817,                0.73735,                0.81075,                0.82001,                0.56994,                0.74503,                0.81908,                0.82553,                0.56919,                  1.162,                 1.7737,                0.77145,                 1.3248,             0.00097775,             0.00097775,             0.00097775
                     68,                0.88366,                 1.4496,                0.63442,                 1.0872,                 0.7685,                0.74235,                0.81206,                0.56688,                 0.7685,                0.74235,                0.81206,                0.56424,                 1.0988,                 1.7368,                0.84561,                 1.2661,             0.00097362,             0.00097362,             0.00097362
                     69,                0.88566,                 1.4226,                0.63584,                   1.09,                0.76481,                 0.7191,                0.77483,                0.54458,                0.76481,                 0.7191,                0.77483,                0.54044,                 1.1276,                 1.8098,                0.86688,                 1.3227,              0.0009695,              0.0009695,              0.0009695
                     70,                0.87054,                 1.4348,                0.63454,                 1.0821,                0.76454,                 0.7872,                0.80808,                0.56264,                0.76111,                0.78328,                0.80489,                0.56113,                 1.1063,                 1.7365,                0.72019,                 1.2816,             0.00096537,             0.00096537,             0.00096537
                     71,                0.87752,                  1.423,                0.64902,                 1.0735,                0.83198,                0.76004,                0.83777,                0.58534,                0.83198,                0.76004,                0.83698,                0.57509,                 1.1185,                 1.7597,                0.73496,                 1.3178,             0.00096125,             0.00096125,             0.00096125
                     72,                0.87738,                 1.4238,                0.63506,                 1.0775,                0.80258,                0.74218,                  0.834,                0.57092,                0.79766,                0.73826,                0.82667,                0.56685,                 1.0878,                 1.7815,                0.77244,                  1.272,             0.00095712,             0.00095712,             0.00095712
                     73,                0.87287,                 1.3934,                0.62449,                   1.08,                0.74819,                0.74952,                0.78808,                0.53604,                0.75248,                0.75335,                0.79525,                0.51992,                 1.1667,                 1.8594,                  0.783,                 1.3582,               0.000953,               0.000953,               0.000953
                     74,                0.88321,                 1.4218,                0.64173,                 1.0938,                0.77881,                0.74514,                0.82251,                0.57053,                0.77881,                0.74514,                 0.8209,                0.55801,                 1.1182,                 1.7981,                0.75553,                 1.2866,             0.00094887,             0.00094887,             0.00094887
                     75,                0.84758,                 1.3709,                0.59557,                 1.0598,                0.76332,                 0.8003,                0.84147,                0.57645,                0.76332,                 0.8003,                0.84147,                0.57217,                 1.1279,                 1.8013,                0.80062,                 1.2949,             0.00094475,             0.00094475,             0.00094475
                     76,                0.87097,                 1.4099,                0.59781,                 1.0727,                 0.8885,                0.71803,                0.83079,                0.58146,                 0.8885,                0.71803,                0.83062,                0.56954,                 1.1141,                 1.8243,                0.77309,                 1.2581,             0.00094062,             0.00094062,             0.00094062
                     77,                0.84302,                 1.3977,                0.62134,                 1.0646,                0.83307,                0.76464,                0.82828,                0.58206,                0.83307,                0.76464,                0.82868,                0.57335,                 1.0905,                 1.7505,                 0.6779,                 1.2633,              0.0009365,              0.0009365,              0.0009365
                     78,                0.83829,                 1.3878,                0.60531,                 1.0626,                0.68707,                0.74252,                0.80338,                0.55058,                0.69115,                0.74644,                0.80041,                0.53971,                 1.0896,                 1.7901,                0.92765,                 1.2793,             0.00093238,             0.00093238,             0.00093238
                     79,                0.83213,                 1.3564,                0.58573,                  1.062,                0.73519,                0.79953,                0.82777,                0.59127,                0.74442,                0.80786,                0.83517,                0.57806,                 1.0951,                 1.7719,                0.81905,                 1.2902,             0.00092825,             0.00092825,             0.00092825
                     80,                0.84353,                 1.3806,                0.59268,                 1.0606,                0.87683,                0.76742,                0.80698,                0.54934,                0.87683,                0.76742,                0.80514,                 0.5361,                  1.115,                 1.8247,                0.74025,                 1.2651,             0.00092413,             0.00092413,             0.00092413
                     81,                0.84226,                 1.3616,                0.59218,                 1.0689,                0.79533,                0.73926,                0.80762,                0.55202,                0.79098,                0.73548,                0.80353,                0.54545,                 1.1064,                 1.7809,                0.80666,                  1.275,                0.00092,                0.00092,                0.00092
                     82,                0.82337,                 1.3424,                0.58407,                 1.0471,                0.85771,                0.75842,                0.82439,                0.58544,                0.85771,                0.75842,                0.82439,                0.57665,                   1.09,                 1.8492,                0.74026,                 1.2687,             0.00091588,             0.00091588,             0.00091588
                     83,                0.82934,                 1.3659,                0.57802,                 1.0512,                 0.7901,                0.71734,                0.79694,                0.56086,                0.80978,                0.72041,                0.80149,                0.54612,                 1.2018,                 1.9639,                0.77461,                 1.3547,             0.00091175,             0.00091175,             0.00091175
                     84,                0.84008,                  1.343,                0.59826,                 1.0553,                0.80563,                0.77323,                0.83778,                0.59036,                0.80563,                0.77323,                0.83778,                0.57753,                 1.0984,                 1.8003,                 0.7137,                 1.2924,             0.00090763,             0.00090763,             0.00090763
                     85,                0.81826,                 1.3531,                0.57778,                 1.0505,                 0.7072,                0.85597,                0.79744,                0.56072,                 0.7072,                0.85597,                0.79744,                0.54697,                 1.0914,                 1.8016,                0.75637,                 1.2745,              0.0009035,              0.0009035,              0.0009035
                     86,                0.83024,                 1.3558,                0.60229,                 1.0614,                 0.7962,                0.78085,                0.83772,                0.60045,                 0.7962,                0.78085,                0.83772,                0.58329,                 1.0874,                  1.839,                0.71178,                 1.2665,             0.00089938,             0.00089938,             0.00089938
                     87,                0.81031,                 1.3151,                0.57606,                 1.0533,                0.80779,                0.81031,                0.81934,                0.57034,                0.80472,                0.80465,                0.80963,                0.55336,                 1.0982,                 1.8648,                0.71168,                 1.2843,             0.00089525,             0.00089525,             0.00089525
                     88,                0.81344,                  1.352,                0.57517,                 1.0472,                0.81714,                0.74331,                0.79623,                0.57586,                0.81714,                0.74331,                 0.7979,                0.56082,                 1.0686,                 1.8631,                0.75349,                 1.2353,             0.00089112,             0.00089112,             0.00089112
                     89,                0.80518,                 1.3337,                0.57484,                 1.0368,                0.67936,                0.78146,                0.78021,                 0.5146,                0.67936,                0.78146,                0.77715,                0.51005,                 1.1938,                  1.949,                0.91317,                 1.3861,               0.000887,               0.000887,               0.000887
