                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                0.84339,                 1.4032,                0.61813,                 1.0727,                 0.8054,                0.72566,                 0.8073,                0.55894,                 0.8054,                0.72566,                0.80523,                 0.5408,                 1.1059,                 1.7756,                0.76717,                 1.3044,              0.0009365,              0.0009365,              0.0009365
                     78,                0.83392,                 1.3939,                0.60426,                 1.0675,                0.69164,                0.77172,                 0.7747,                  0.551,                0.69164,                0.77172,                0.77557,                0.53418,                  1.079,                 1.9017,                0.86107,                 1.2906,             0.00093238,             0.00093238,             0.00093238
                     79,                0.84523,                 1.3698,                0.59543,                 1.0679,                0.70606,                 0.7955,                 0.8061,                0.56881,                0.70606,                 0.7955,                 0.8061,                0.56532,                 1.1372,                 1.7955,                0.84543,                 1.3125,             0.00092825,             0.00092825,             0.00092825
                     80,                0.85713,                  1.398,                0.60968,                 1.0727,                0.79896,                0.82126,                0.86455,                 0.6011,                0.81539,                0.81597,                0.86672,                 0.5953,                 1.1729,                 1.8054,                0.73025,                 1.3461,             0.00092413,             0.00092413,             0.00092413
                     81,                0.85916,                 1.3803,                0.61369,                 1.0745,                0.77482,                0.81801,                0.87079,                0.58681,                0.77949,                0.82165,                0.87714,                0.60378,                 1.1658,                  1.766,                0.77725,                  1.331,                0.00092,                0.00092,                0.00092
                     82,                0.82315,                 1.3466,                0.58836,                 1.0527,                0.79696,                0.76757,                0.78932,                0.55629,                0.79696,                0.76757,                0.78943,                0.55935,                 1.1405,                 1.9263,                0.82936,                 1.3328,             0.00091588,             0.00091588,             0.00091588
                     83,                0.82959,                  1.357,                0.59477,                 1.0543,                0.75439,                0.80466,                0.82587,                0.57344,                0.75439,                0.80466,                0.82752,                0.56793,                 1.2346,                 1.8996,                0.82741,                 1.3493,             0.00091175,             0.00091175,             0.00091175
                     84,                0.83974,                 1.3391,                0.60152,                 1.0565,                0.69242,                0.81436,                 0.8335,                0.58706,                0.68962,                0.80169,                0.83362,                0.57614,                 1.1184,                 1.8239,                0.88209,                 1.2906,             0.00090763,             0.00090763,             0.00090763
                     85,                 0.8201,                 1.3613,                 0.6023,                 1.0537,                0.81938,                  0.776,                0.86406,                0.60554,                 0.8156,                0.77208,                0.85551,                0.60048,                 1.1056,                 1.8617,                0.70546,                 1.2816,              0.0009035,              0.0009035,              0.0009035
                     86,                0.79964,                 1.3415,                0.58657,                 1.0427,                0.84114,                0.76425,                0.85763,                0.60923,                0.84114,                0.76425,                0.85763,                0.60025,                 1.1543,                 1.9261,                0.73367,                 1.3612,             0.00089938,             0.00089938,             0.00089938
                     87,                 0.8283,                 1.3415,                0.57889,                 1.0608,                0.81415,                0.81835,                0.86122,                0.57628,                0.81821,                0.82228,                 0.8664,                0.58232,                 1.2087,                 1.8232,                0.70283,                 1.3904,             0.00089525,             0.00089525,             0.00089525
                     88,                0.81074,                 1.3547,                0.58129,                 1.0554,                0.76951,                0.78308,                0.83542,                0.60064,                0.77692,                0.79092,                0.84274,                0.59902,                 1.1039,                 1.8048,                0.70663,                 1.3123,             0.00089112,             0.00089112,             0.00089112
                     89,                0.82175,                 1.3457,                0.58947,                  1.052,                0.76481,                0.85057,                0.87116,                0.61414,                0.76481,                0.85057,                0.87116,                0.61032,                 1.1081,                 1.8306,                0.66444,                 1.3023,               0.000887,               0.000887,               0.000887
                     90,                0.80465,                 1.3394,                0.58118,                  1.042,                0.78794,                 0.8123,                0.83676,                0.58759,                0.79188,                0.81623,                0.84598,                0.58363,                 1.1138,                  1.892,                 0.7475,                   1.31,             0.00088288,             0.00088288,             0.00088288
                     91,                0.81162,                 1.3585,                0.58238,                 1.0535,                  0.696,                0.84049,                0.83025,                0.57796,                0.70974,                0.85667,                 0.8402,                0.57394,                 1.1268,                 1.8115,                0.69785,                 1.3488,             0.00087875,             0.00087875,             0.00087875
                     92,                0.80119,                 1.3246,                 0.5737,                 1.0516,                0.83708,                 0.8258,                0.84263,                0.59098,                0.83708,                 0.8258,                0.84257,                0.58788,                 1.1194,                 1.9033,                0.70269,                 1.3162,             0.00087462,             0.00087462,             0.00087462
                     93,                0.81463,                 1.3208,                0.58785,                 1.0572,                0.75148,                0.77645,                0.82973,                0.57353,                0.77292,                 0.7597,                0.83366,                0.57254,                 1.1102,                 1.8652,                0.76485,                 1.3093,              0.0008705,              0.0008705,              0.0008705
                     94,                0.78642,                 1.2915,                0.55006,                  1.036,                0.74166,                0.84452,                0.81535,                 0.5698,                0.73785,                0.84078,                0.81421,                0.55628,                  1.127,                 1.9389,                0.75581,                 1.3556,             0.00086637,             0.00086637,             0.00086637
                     95,                0.80082,                 1.3107,                0.55568,                  1.035,                0.83512,                0.74236,                0.85707,                0.61572,                0.83512,                0.74236,                0.86155,                0.60821,                 1.1189,                 1.8226,                0.70175,                 1.2949,             0.00086225,             0.00086225,             0.00086225
                     96,                0.80348,                 1.3082,                 0.5544,                 1.0456,                0.84181,                0.77479,                0.83209,                0.59944,                 0.8462,                0.77924,                0.82917,                0.58623,                 1.0802,                 1.9141,                0.74216,                 1.2819,             0.00085813,             0.00085813,             0.00085813
                     97,                0.77727,                 1.3126,                  0.537,                 1.0312,                0.85287,                0.77353,                0.85939,                0.58571,                0.85694,                0.77745,                0.86255,                0.58251,                 1.1401,                 1.8086,                0.70667,                  1.338,               0.000854,               0.000854,               0.000854
                     98,                0.79169,                 1.2834,                0.54271,                 1.0406,                0.76503,                0.82503,                0.84003,                0.57591,                0.76831,                0.82896,                0.84103,                0.56876,                 1.1259,                 1.9019,                0.73374,                 1.3244,             0.00084988,             0.00084988,             0.00084988
                     99,                0.78348,                 1.2651,                0.55954,                 1.0415,                0.74111,                0.79925,                0.80158,                0.57764,                0.74638,                 0.8071,                0.80401,                0.57179,                 1.1489,                 1.8399,                0.81117,                 1.3312,             0.00084575,             0.00084575,             0.00084575
                    100,                0.78095,                 1.2878,                0.54677,                  1.032,                0.77105,                0.79018,                0.81748,                 0.5755,                0.77105,                0.79018,                0.81857,                0.56594,                 1.1066,                 1.9006,                0.85612,                 1.3382,             0.00084162,             0.00084162,             0.00084162
                    101,                0.74766,                  1.278,                0.54158,                 1.0182,                0.85398,                0.86122,                0.89134,                0.64357,                0.85398,                0.86122,                0.89134,                0.63229,                  1.097,                 1.8565,                0.66148,                 1.2864,              0.0008375,              0.0008375,              0.0008375
                    102,                0.76229,                 1.2697,                0.52035,                 1.0261,                0.86775,                0.86751,                0.88699,                0.63264,                0.86455,                0.86359,                0.88459,                0.63085,                 1.0835,                 1.8266,                0.65701,                 1.2961,             0.00083337,             0.00083337,             0.00083337
                    103,                0.75806,                 1.2653,                0.52518,                 1.0236,                0.78311,                0.79709,                0.83032,                0.60101,                0.77966,                0.79317,                0.82777,                0.58157,                 1.1154,                 1.9492,                0.74704,                 1.3293,             0.00082925,             0.00082925,             0.00082925
