                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                0.67326,                0.87364,                0.48283,                0.93346,                0.94895,                0.92609,                0.97236,                0.82569,                0.95136,                0.93122,                0.97492,                0.81422,                0.58293,                0.84875,                0.33773,                0.90403,               0.007921,               0.007921,               0.007921
                     65,                0.66556,                0.85686,                0.47423,                0.92904,                0.95171,                0.92756,                0.97507,                0.82868,                0.94716,                0.93622,                0.97713,                0.81601,                0.58037,                0.84486,                0.33197,                0.90183,               0.007888,               0.007888,               0.007888
                     66,                 0.6699,                0.86522,                0.47448,                 0.9273,                0.94992,                0.92538,                0.97527,                0.82783,                0.94366,                0.93492,                0.97718,                0.81696,                0.57922,                0.84164,                0.33172,                0.89982,               0.007855,               0.007855,               0.007855
                     67,                0.66753,                0.86748,                0.47228,                0.92923,                0.94763,                 0.9248,                0.97437,                0.82723,                0.94476,                0.93495,                0.97713,                0.81527,                0.58381,                0.84368,                0.33246,                0.90348,               0.007822,               0.007822,               0.007822
                     68,                0.66456,                0.85106,                 0.4692,                0.92706,                0.94634,                0.92703,                0.97482,                0.82734,                0.94998,                0.93122,                0.97607,                0.81432,                  0.582,                0.84256,                0.33083,                0.90302,               0.007789,               0.007789,               0.007789
                     69,                0.65714,                0.85001,                0.46631,                0.92588,                0.94488,                0.92595,                0.97561,                0.82947,                0.94827,                0.92903,                0.97751,                0.81856,                0.57981,                0.83708,                0.32792,                 0.9016,               0.007756,               0.007756,               0.007756
                     70,                0.66378,                0.85282,                0.46239,                0.92503,                0.94407,                0.93283,                0.97504,                0.83023,                0.94837,                0.93354,                0.97788,                0.81999,                0.57996,                0.83655,                0.32763,                0.90087,               0.007723,               0.007723,               0.007723
                     71,                0.66067,                0.85486,                0.46864,                0.92582,                0.94722,                0.93286,                0.97568,                0.83104,                0.94948,                  0.939,                0.97784,                 0.8183,                0.57955,                0.83539,                0.32459,                0.90138,                0.00769,                0.00769,                0.00769
                     72,                0.66013,                0.84631,                0.46274,                0.92582,                0.94074,                0.93578,                0.97428,                0.83052,                0.94144,                0.93869,                 0.9748,                 0.8168,                0.57656,                0.83376,                0.32279,                 0.9001,               0.007657,               0.007657,               0.007657
                     73,                0.66502,                0.85434,                0.46075,                0.92597,                0.95151,                0.92881,                 0.9763,                0.83124,                0.95338,                0.93274,                0.97799,                0.81975,                 0.5772,                0.83315,                0.32128,                 0.8998,               0.007624,               0.007624,               0.007624
                     74,                0.65561,                0.85903,                0.45886,                0.92188,                0.94805,                0.93069,                0.97612,                0.83109,                0.94873,                0.93884,                0.97755,                0.81964,                0.57472,                0.83233,                0.32153,                0.89736,               0.007591,               0.007591,               0.007591
                     75,                0.65001,                0.84224,                0.45732,                0.92002,                0.95377,                0.93038,                0.97684,                0.83161,                0.95717,                 0.9337,                0.97817,                0.82076,                 0.5722,                0.83165,                0.32088,                0.89596,               0.007558,               0.007558,               0.007558
                     76,                0.65516,                0.84554,                0.45482,                0.92216,                0.95072,                 0.9347,                0.97723,                0.83004,                0.95644,                0.93324,                 0.9784,                0.82134,                0.57262,                0.83138,                0.31969,                 0.8959,               0.007525,               0.007525,               0.007525
                     77,                 0.6516,                0.83828,                0.45062,                0.92066,                0.95624,                0.92843,                 0.9771,                0.83172,                0.95518,                0.93904,                 0.9781,                0.82181,                0.57027,                0.83095,                0.31903,                0.89394,               0.007492,               0.007492,               0.007492
                     78,                 0.6507,                 0.8348,                0.45495,                0.91884,                 0.9489,                0.93712,                0.97849,                0.83239,                0.94963,                0.94119,                0.97915,                0.82124,                0.56856,                0.83125,                0.31529,                0.89259,               0.007459,               0.007459,               0.007459
                     79,                0.65194,                0.84558,                0.45507,                0.91801,                0.94654,                0.93851,                0.97858,                0.83288,                0.95076,                0.94282,                0.97946,                0.82207,                0.56811,                0.82956,                0.31226,                0.89209,               0.007426,               0.007426,               0.007426
                     80,                0.65311,                0.84068,                 0.4501,                0.92188,                0.94763,                0.93169,                0.97879,                0.83394,                0.95239,                0.93795,                 0.9798,                0.82288,                0.56786,                0.82804,                 0.3114,                0.89175,               0.007393,               0.007393,               0.007393
                     81,                0.65445,                0.84694,                0.45331,                0.92136,                0.95002,                0.93242,                0.97911,                0.83343,                0.95318,                0.93611,                0.97934,                0.82374,                0.56597,                0.82723,                0.31355,                0.89026,                0.00736,                0.00736,                0.00736
                     82,                0.64384,                0.83098,                0.44284,                0.91856,                 0.9506,                0.93363,                0.97853,                0.83498,                0.95177,                0.93838,                0.97922,                0.82436,                0.56598,                0.82719,                0.31097,                0.89054,               0.007327,               0.007327,               0.007327
                     83,                0.65296,                0.84835,                0.45136,                0.92068,                0.95437,                0.92747,                0.97791,                0.83453,                0.95353,                0.93354,                0.97991,                0.82449,                0.56643,                0.82666,                0.31104,                0.89032,               0.007294,               0.007294,               0.007294
                     84,                0.65097,                0.83373,                 0.4424,                0.91983,                0.94745,                0.93336,                0.97886,                0.83413,                0.95059,                0.93689,                0.97915,                0.82533,                0.56663,                0.82655,                0.31164,                0.89021,               0.007261,               0.007261,               0.007261
                     85,                0.64334,                0.83523,                 0.4475,                0.91846,                0.95473,                0.93076,                0.98004,                0.83505,                0.95416,                0.93636,                0.98025,                0.82557,                 0.5659,                0.82609,                0.31044,                 0.8905,               0.007228,               0.007228,               0.007228
